region,year,season,dt_h,O,n_acq
GreenlandSea_Fram,2016,melt,168,0.8967,172
GreenlandSea_Fram,2016,freeze-up,6,0.0097,182
GreenlandSea_Fram,2016,freeze-up,12,0.2779,182
GreenlandSea_Fram,2016,freeze-up,24,0.9478,182
GreenlandSea_Fram,2016,freeze-up,48,0.9891,182
GreenlandSea_Fram,2016,freeze-up,72,0.9891,182
GreenlandSea_Fram,2016,freeze-up,168,0.9891,182
GreenlandSea_Fram,2017,winter,6,0.0103,162
GreenlandSea_Fram,2017,winter,12,0.2193,162
GreenlandSea_Fram,2017,winter,24,0.8925,162
GreenlandSea_Fram,2017,winter,48,0.9489,162
GreenlandSea_Fram,2017,winter,72,0.9489,162
GreenlandSea_Fram,2017,winter,168,0.989,162
GreenlandSea_Fram,2017,shoulder,6,0.0213,99
GreenlandSea_Fram,2017,shoulder,12,0.0213,99
GreenlandSea_Fram,2017,shoulder,24,0.9842,99
GreenlandSea_Fram,2017,shoulder,48,0.9842,99
GreenlandSea_Fram,2017,shoulder,72,0.9842,99
GreenlandSea_Fram,2017,shoulder,168,0.9842,99
GreenlandSea_Fram,2017,melt,6,0.0218,200
GreenlandSea_Fram,2017,melt,12,0.0218,200
GreenlandSea_Fram,2017,melt,24,0.9836,200
GreenlandSea_Fram,2017,melt,48,0.992,200
GreenlandSea_Fram,2017,melt,72,0.992,200
GreenlandSea_Fram,2017,melt,168,0.992,200
GreenlandSea_Fram,2017,freeze-up,6,0.0223,152
GreenlandSea_Fram,2017,freeze-up,12,0.0223,152
GreenlandSea_Fram,2017,freeze-up,24,0.9894,152
GreenlandSea_Fram,2017,freeze-up,48,0.9894,152
GreenlandSea_Fram,2017,freeze-up,72,0.9894,152
GreenlandSea_Fram,2017,freeze-up,168,0.9894,152
GreenlandSea_Fram,2018,winter,6,0.022,147
GreenlandSea_Fram,2018,winter,12,0.022,147
GreenlandSea_Fram,2018,winter,24,0.9669,147
GreenlandSea_Fram,2018,winter,48,0.989,147
GreenlandSea_Fram,2018,winter,72,0.989,147
GreenlandSea_Fram,2018,winter,168,0.989,147
GreenlandSea_Fram,2018,shoulder,6,0.019,94
GreenlandSea_Fram,2018,shoulder,12,0.019,94
GreenlandSea_Fram,2018,shoulder,24,0.9516,94
GreenlandSea_Fram,2018,shoulder,48,0.9836,94
GreenlandSea_Fram,2018,shoulder,72,0.9836,94
GreenlandSea_Fram,2018,shoulder,168,0.9836,94
GreenlandSea_Fram,2018,melt,6,0.0271,217
GreenlandSea_Fram,2018,melt,12,0.0304,217
GreenlandSea_Fram,2018,melt,24,0.9415,217
GreenlandSea_Fram,2018,melt,48,0.992,217
GreenlandSea_Fram,2018,melt,72,0.992,217
GreenlandSea_Fram,2018,melt,168,0.992,217
GreenlandSea_Fram,2018,freeze-up,6,0.043,227
GreenlandSea_Fram,2018,freeze-up,12,0.1233,227
GreenlandSea_Fram,2018,freeze-up,24,0.9894,227
GreenlandSea_Fram,2018,freeze-up,48,0.9894,227
GreenlandSea_Fram,2018,freeze-up,72,0.9894,227
GreenlandSea_Fram,2018,freeze-up,168,0.9894,227
GreenlandSea_Fram,2019,winter,6,0.0227,155
GreenlandSea_Fram,2019,winter,12,0.0476,155
GreenlandSea_Fram,2019,winter,24,0.9672,155
GreenlandSea_Fram,2019,winter,48,0.9893,155
GreenlandSea_Fram,2019,winter,72,0.9893,155
GreenlandSea_Fram,2019,winter,168,0.9893,155
GreenlandSea_Fram,2019,shoulder,6,0.0196,96
GreenlandSea_Fram,2019,shoulder,12,0.0318,96
GreenlandSea_Fram,2019,shoulder,24,0.9184,96
GreenlandSea_Fram,2019,shoulder,48,0.9836,96
GreenlandSea_Fram,2019,shoulder,72,0.9836,96
GreenlandSea_Fram,2019,shoulder,168,0.9836,96
GreenlandSea_Fram,2019,melt,6,0.0199,208
GreenlandSea_Fram,2019,melt,12,0.071,208
GreenlandSea_Fram,2019,melt,24,0.9619,208
GreenlandSea_Fram,2019,melt,48,0.9951,208
GreenlandSea_Fram,2019,melt,72,0.9951,208
GreenlandSea_Fram,2019,melt,168,0.9951,208
GreenlandSea_Fram,2019,freeze-up,6,0.0223,168
GreenlandSea_Fram,2019,freeze-up,12,0.0908,168
GreenlandSea_Fram,2019,freeze-up,24,0.9894,168
GreenlandSea_Fram,2019,freeze-up,48,0.9894,168
GreenlandSea_Fram,2019,freeze-up,72,0.9894,168
GreenlandSea_Fram,2019,freeze-up,168,0.9894,168
GreenlandSea_Fram,2020,winter,6,0.0218,163
GreenlandSea_Fram,2020,winter,12,0.0813,163
GreenlandSea_Fram,2020,winter,24,0.9894,163
GreenlandSea_Fram,2020,winter,48,0.9894,163
GreenlandSea_Fram,2020,winter,72,0.9894,163
GreenlandSea_Fram,2020,winter,168,0.9894,163
GreenlandSea_Fram,2020,shoulder,6,0.0213,105
GreenlandSea_Fram,2020,shoulder,12,0.0596,105
GreenlandSea_Fram,2020,shoulder,24,0.9836,105
GreenlandSea_Fram,2020,shoulder,48,0.9836,105
GreenlandSea_Fram,2020,shoulder,72,0.9836,105
GreenlandSea_Fram,2020,shoulder,168,0.9836,105
GreenlandSea_Fram,2020,melt,6,0.0204,207
GreenlandSea_Fram,2020,melt,12,0.0633,207
GreenlandSea_Fram,2020,melt,24,0.976,207
GreenlandSea_Fram,2020,melt,48,0.992,207
GreenlandSea_Fram,2020,melt,72,0.992,207
GreenlandSea_Fram,2020,melt,168,0.992,207
GreenlandSea_Fram,2020,freeze-up,6,0.0208,163
GreenlandSea_Fram,2020,freeze-up,12,0.0857,163
GreenlandSea_Fram,2020,freeze-up,24,0.9671,163
GreenlandSea_Fram,2020,freeze-up,48,0.9895,163
GreenlandSea_Fram,2020,freeze-up,72,0.9895,163
GreenlandSea_Fram,2020,freeze-up,168,0.9895,163
GreenlandSea_Fram,2021,winter,6,0.0224,157
GreenlandSea_Fram,2021,winter,12,0.0585,157
GreenlandSea_Fram,2021,winter,24,0.9893,157
GreenlandSea_Fram,2021,winter,48,0.9893,157
GreenlandSea_Fram,2021,winter,72,0.9893,157
GreenlandSea_Fram,2021,winter,168,0.9893,157
GreenlandSea_Fram,2021,shoulder,6,0.0219,103
GreenlandSea_Fram,2021,shoulder,12,0.0419,103
GreenlandSea_Fram,2021,shoulder,24,0.9842,103
GreenlandSea_Fram,2021,shoulder,48,0.9842,103
GreenlandSea_Fram,2021,shoulder,72,0.9842,103
GreenlandSea_Fram,2021,shoulder,168,0.9842,103
GreenlandSea_Fram,2021,melt,6,0.0196,202
GreenlandSea_Fram,2021,melt,12,0.0527,202
GreenlandSea_Fram,2021,melt,24,0.9749,202
GreenlandSea_Fram,2021,melt,48,0.9918,202
GreenlandSea_Fram,2021,melt,72,0.9918,202
GreenlandSea_Fram,2021,melt,168,0.9918,202
GreenlandSea_Fram,2021,freeze-up,6,0.0204,157
GreenlandSea_Fram,2021,freeze-up,12,0.0728,157
GreenlandSea_Fram,2021,freeze-up,24,0.9127,157
GreenlandSea_Fram,2021,freeze-up,48,0.9895,157
GreenlandSea_Fram,2021,freeze-up,72,0.9895,157
GreenlandSea_Fram,2021,freeze-up,168,0.9895,157
GreenlandSea_Fram,2022,winter,6,0.0,72
GreenlandSea_Fram,2022,winter,12,0.0,72
GreenlandSea_Fram,2022,winter,24,0.2027,72
GreenlandSea_Fram,2022,winter,48,0.989,72
GreenlandSea_Fram,2022,winter,72,0.989,72
GreenlandSea_Fram,2022,winter,168,0.989,72
GreenlandSea_Fram,2022,shoulder,6,0.0,48
GreenlandSea_Fram,2022,shoulder,12,0.0,48
GreenlandSea_Fram,2022,shoulder,24,0.1889,48
GreenlandSea_Fram,2022,shoulder,48,0.9836,48
GreenlandSea_Fram,2022,shoulder,72,0.9836,48
GreenlandSea_Fram,2022,shoulder,168,0.9836,48
GreenlandSea_Fram,2022,melt,6,0.0,99
GreenlandSea_Fram,2022,melt,12,0.0,99
GreenlandSea_Fram,2022,melt,24,0.2204,99
GreenlandSea_Fram,2022,melt,48,0.9673,99
GreenlandSea_Fram,2022,melt,72,0.9673,99
GreenlandSea_Fram,2022,melt,168,0.992,99
GreenlandSea_Fram,2022,freeze-up,6,0.0,75
GreenlandSea_Fram,2022,freeze-up,12,0.0,75
GreenlandSea_Fram,2022,freeze-up,24,0.2192,75
GreenlandSea_Fram,2022,freeze-up,48,0.9786,75
GreenlandSea_Fram,2022,freeze-up,72,0.9786,75
GreenlandSea_Fram,2022,freeze-up,168,0.9786,75
GreenlandSea_Fram,2023,winter,6,0.0,73
GreenlandSea_Fram,2023,winter,12,0.0,73
GreenlandSea_Fram,2023,winter,24,0.224,73
GreenlandSea_Fram,2023,winter,48,0.9554,73
GreenlandSea_Fram,2023,winter,72,0.9554,73
GreenlandSea_Fram,2023,winter,168,0.989,73
GreenlandSea_Fram,2023,shoulder,6,0.0,51
GreenlandSea_Fram,2023,shoulder,12,0.0,51
GreenlandSea_Fram,2023,shoulder,24,0.2361,51
GreenlandSea_Fram,2023,shoulder,48,0.9836,51
GreenlandSea_Fram,2023,shoulder,72,0.9836,51
GreenlandSea_Fram,2023,shoulder,168,0.9836,51
GreenlandSea_Fram,2023,melt,6,0.0,101
GreenlandSea_Fram,2023,melt,12,0.0,101
GreenlandSea_Fram,2023,melt,24,0.2282,101
GreenlandSea_Fram,2023,melt,48,0.992,101
GreenlandSea_Fram,2023,melt,72,0.992,101
GreenlandSea_Fram,2023,melt,168,0.992,101
GreenlandSea_Fram,2023,freeze-up,6,0.0,74
GreenlandSea_Fram,2023,freeze-up,12,0.0,74
GreenlandSea_Fram,2023,freeze-up,24,0.2191,74
GreenlandSea_Fram,2023,freeze-up,48,0.9675,74
GreenlandSea_Fram,2023,freeze-up,72,0.9675,74
GreenlandSea_Fram,2023,freeze-up,168,0.9675,74
GreenlandSea_Fram,2024,winter,6,0.0,75
GreenlandSea_Fram,2024,winter,12,0.0,75
GreenlandSea_Fram,2024,winter,24,0.2216,75
GreenlandSea_Fram,2024,winter,48,0.9894,75
GreenlandSea_Fram,2024,winter,72,0.9894,75
GreenlandSea_Fram,2024,winter,168,0.9894,75
GreenlandSea_Fram,2024,shoulder,6,0.0,49
GreenlandSea_Fram,2024,shoulder,12,0.0,49
GreenlandSea_Fram,2024,shoulder,24,0.2203,49
GreenlandSea_Fram,2024,shoulder,48,0.9342,49
GreenlandSea_Fram,2024,shoulder,72,0.9342,49
GreenlandSea_Fram,2024,shoulder,168,0.9836,49
GreenlandSea_Fram,2024,melt,6,0.0,100
GreenlandSea_Fram,2024,melt,12,0.0,100
GreenlandSea_Fram,2024,melt,24,0.2361,100
GreenlandSea_Fram,2024,melt,48,0.9668,100
GreenlandSea_Fram,2024,melt,72,0.9668,100
GreenlandSea_Fram,2024,melt,168,0.9915,100
GreenlandSea_Fram,2024,freeze-up,6,0.0,75
GreenlandSea_Fram,2024,freeze-up,12,0.0,75
GreenlandSea_Fram,2024,freeze-up,24,0.2296,75
GreenlandSea_Fram,2024,freeze-up,48,0.9563,75
GreenlandSea_Fram,2024,freeze-up,72,0.9563,75
GreenlandSea_Fram,2024,freeze-up,168,0.9891,75
GreenlandSea_Fram,2025,winter,6,0.0008,79
GreenlandSea_Fram,2025,winter,12,0.0053,79
GreenlandSea_Fram,2025,winter,24,0.2907,79
GreenlandSea_Fram,2025,winter,48,0.9886,79
GreenlandSea_Fram,2025,winter,72,0.9886,79
GreenlandSea_Fram,2025,winter,168,0.9886,79
GreenlandSea_Fram,2025,shoulder,6,0.0189,94
GreenlandSea_Fram,2025,shoulder,12,0.0189,94
GreenlandSea_Fram,2025,shoulder,24,0.9347,94
GreenlandSea_Fram,2025,shoulder,48,0.9842,94
GreenlandSea_Fram,2025,shoulder,72,0.9842,94
GreenlandSea_Fram,2025,shoulder,168,0.9842,94
GreenlandSea_Fram,2025,melt,6,0.017,181
GreenlandSea_Fram,2025,melt,12,0.017,181
GreenlandSea_Fram,2025,melt,24,0.9426,181
GreenlandSea_Fram,2025,melt,48,0.992,181
GreenlandSea_Fram,2025,melt,72,0.992,181
GreenlandSea_Fram,2025,melt,168,0.992,181
GreenlandSea_Fram,2025,freeze-up,6,0.0137,125
GreenlandSea_Fram,2025,freeze-up,12,0.0137,125
GreenlandSea_Fram,2025,freeze-up,24,0.9026,125
GreenlandSea_Fram,2025,freeze-up,48,0.9891,125
GreenlandSea_Fram,2025,freeze-up,72,0.9891,125
GreenlandSea_Fram,2025,freeze-up,168,0.9891,125
GreenlandSea_Fram,2026,winter,6,0.0136,123
GreenlandSea_Fram,2026,winter,12,0.0136,123
GreenlandSea_Fram,2026,winter,24,0.9227,123
GreenlandSea_Fram,2026,winter,48,0.989,123
GreenlandSea_Fram,2026,winter,72,0.989,123
GreenlandSea_Fram,2026,winter,168,0.989,123
GreenlandSea_Fram,2026,shoulder,6,0.013,106
GreenlandSea_Fram,2026,shoulder,12,0.013,106
GreenlandSea_Fram,2026,shoulder,24,0.9179,106
GreenlandSea_Fram,2026,shoulder,48,0.9837,106
GreenlandSea_Fram,2026,shoulder,72,0.9837,106
GreenlandSea_Fram,2026,shoulder,168,0.9837,106
GreenlandSea_Fram,2026,melt,6,0.01,139
GreenlandSea_Fram,2026,melt,12,0.01,139
GreenlandSea_Fram,2026,melt,24,0.8447,139
GreenlandSea_Fram,2026,melt,48,0.9898,139
GreenlandSea_Fram,2026,melt,72,0.9898,139
GreenlandSea_Fram,2026,melt,168,0.9898,139
KaraGate,2016,winter,6,0.0,66
KaraGate,2016,winter,12,0.0,66
KaraGate,2016,winter,24,0.149,66
KaraGate,2016,winter,48,0.8574,66
KaraGate,2016,winter,72,0.9073,66
KaraGate,2016,winter,168,0.9836,66
KaraGate,2016,shoulder,6,0.0,47
KaraGate,2016,shoulder,12,0.0,47
KaraGate,2016,shoulder,24,0.1705,47
KaraGate,2016,shoulder,48,0.9342,47
KaraGate,2016,shoulder,72,0.9342,47
KaraGate,2016,shoulder,168,0.9836,47
KaraGate,2016,melt,6,0.0,85
KaraGate,2016,melt,12,0.0148,85
KaraGate,2016,melt,24,0.1865,85
KaraGate,2016,melt,48,0.7984,85
KaraGate,2016,melt,72,0.8192,85
KaraGate,2016,melt,168,0.8934,85
KaraGate,2016,freeze-up,6,0.0,98
KaraGate,2016,freeze-up,12,0.1401,98
KaraGate,2016,freeze-up,24,0.4745,98
KaraGate,2016,freeze-up,48,0.9334,98
KaraGate,2016,freeze-up,72,0.9938,98
KaraGate,2016,freeze-up,168,0.9938,98
KaraGate,2017,winter,6,0.0,81
KaraGate,2017,winter,12,0.0926,81
KaraGate,2017,winter,24,0.4244,81
KaraGate,2017,winter,48,0.7803,81
KaraGate,2017,winter,72,0.8933,81
KaraGate,2017,winter,168,0.9665,81
KaraGate,2017,shoulder,6,0.0,36
KaraGate,2017,shoulder,12,0.0,36
KaraGate,2017,shoulder,24,0.2934,36
KaraGate,2017,shoulder,48,0.5542,36
KaraGate,2017,shoulder,72,0.6869,36
KaraGate,2017,shoulder,168,0.9342,36
KaraGate,2017,melt,6,0.0,79
KaraGate,2017,melt,12,0.0,79
KaraGate,2017,melt,24,0.3749,79
KaraGate,2017,melt,48,0.5705,79
KaraGate,2017,melt,72,0.7363,79
KaraGate,2017,melt,168,0.9836,79
KaraGate,2017,freeze-up,6,0.0,61
KaraGate,2017,freeze-up,12,0.0,61
KaraGate,2017,freeze-up,24,0.3891,61
KaraGate,2017,freeze-up,48,0.5836,61
KaraGate,2017,freeze-up,72,0.7595,61
KaraGate,2017,freeze-up,168,0.9891,61
KaraGate,2018,winter,6,0.0,57
KaraGate,2018,winter,12,0.0,57
KaraGate,2018,winter,24,0.3535,57
KaraGate,2018,winter,48,0.5524,57
KaraGate,2018,winter,72,0.7097,57
KaraGate,2018,winter,168,0.989,57
KaraGate,2018,shoulder,6,0.0,38
KaraGate,2018,shoulder,12,0.0,38
KaraGate,2018,shoulder,24,0.3097,38
KaraGate,2018,shoulder,48,0.5705,38
KaraGate,2018,shoulder,72,0.7363,38
KaraGate,2018,shoulder,168,0.9836,38
KaraGate,2018,melt,6,0.0008,79
KaraGate,2018,melt,12,0.0008,79
KaraGate,2018,melt,24,0.3594,79
KaraGate,2018,melt,48,0.5977,79
KaraGate,2018,melt,72,0.6711,79
KaraGate,2018,melt,168,0.9673,79
KaraGate,2018,freeze-up,6,0.0019,63
KaraGate,2018,freeze-up,12,0.0019,63
KaraGate,2018,freeze-up,24,0.2829,63
KaraGate,2018,freeze-up,48,0.7494,63
KaraGate,2018,freeze-up,72,0.8583,63
KaraGate,2018,freeze-up,168,0.9783,63
KaraGate,2019,winter,6,0.0,49
KaraGate,2019,winter,12,0.0,49
KaraGate,2019,winter,24,0.2099,49
KaraGate,2019,winter,48,0.5413,49
KaraGate,2019,winter,72,0.6537,49
KaraGate,2019,winter,168,0.9665,49
KaraGate,2019,shoulder,6,0.0,31
KaraGate,2019,shoulder,12,0.0,31
KaraGate,2019,shoulder,24,0.2119,31
KaraGate,2019,shoulder,48,0.4401,31
KaraGate,2019,shoulder,72,0.5064,31
KaraGate,2019,shoulder,168,0.9673,31
KaraGate,2019,melt,6,0.0,54
KaraGate,2019,melt,12,0.0,54
KaraGate,2019,melt,24,0.2526,54
KaraGate,2019,melt,48,0.3015,54
KaraGate,2019,melt,72,0.3015,54
KaraGate,2019,melt,168,0.9097,54
KaraGate,2019,freeze-up,6,0.0,53
KaraGate,2019,freeze-up,12,0.0,53
KaraGate,2019,freeze-up,24,0.3783,53
KaraGate,2019,freeze-up,48,0.4215,53
KaraGate,2019,freeze-up,72,0.4655,53
KaraGate,2019,freeze-up,168,0.9675,53
KaraGate,2020,winter,6,0.0,60
KaraGate,2020,winter,12,0.0,60
KaraGate,2020,winter,24,0.4043,60
KaraGate,2020,winter,48,0.5354,60
KaraGate,2020,winter,72,0.7238,60
KaraGate,2020,winter,168,0.989,60
KaraGate,2020,shoulder,6,0.0,32
KaraGate,2020,shoulder,12,0.0,32
KaraGate,2020,shoulder,24,0.2608,32
KaraGate,2020,shoulder,48,0.4238,32
KaraGate,2020,shoulder,72,0.5233,32
KaraGate,2020,shoulder,168,0.9673,32
KaraGate,2020,melt,6,0.0,58
KaraGate,2020,melt,12,0.0,58
KaraGate,2020,melt,24,0.2363,58
KaraGate,2020,melt,48,0.3667,58
KaraGate,2020,melt,72,0.4331,58
KaraGate,2020,melt,168,0.9836,58
KaraGate,2020,freeze-up,6,0.0,59
KaraGate,2020,freeze-up,12,0.0,59
KaraGate,2020,freeze-up,24,0.3783,59
KaraGate,2020,freeze-up,48,0.5512,59
KaraGate,2020,freeze-up,72,0.6831,59
KaraGate,2020,freeze-up,168,0.9891,59
KaraGate,2021,winter,6,0.0,58
KaraGate,2021,winter,12,0.0,58
KaraGate,2021,winter,24,0.3756,58
KaraGate,2021,winter,48,0.5303,58
KaraGate,2021,winter,72,0.7433,58
KaraGate,2021,winter,168,0.9779,58
KaraGate,2021,shoulder,6,0.0,29
KaraGate,2021,shoulder,12,0.0,29
KaraGate,2021,shoulder,24,0.2608,29
KaraGate,2021,shoulder,48,0.3586,29
KaraGate,2021,shoulder,72,0.4249,29
KaraGate,2021,shoulder,168,0.8852,29
KaraGate,2021,melt,6,0.0,60
KaraGate,2021,melt,12,0.0,60
KaraGate,2021,melt,24,0.2363,60
KaraGate,2021,melt,48,0.383,60
KaraGate,2021,melt,72,0.4904,60
KaraGate,2021,melt,168,0.9918,60
KaraGate,2021,freeze-up,6,0.0,54
KaraGate,2021,freeze-up,12,0.0,54
KaraGate,2021,freeze-up,24,0.335,54
KaraGate,2021,freeze-up,48,0.4431,54
KaraGate,2021,freeze-up,72,0.6399,54
KaraGate,2021,freeze-up,168,0.9675,54
KaraGate,2022,winter,6,0.0,30
KaraGate,2022,winter,12,0.0,30
KaraGate,2022,winter,24,0.0,30
KaraGate,2022,winter,48,0.3314,30
KaraGate,2022,winter,72,0.3314,30
KaraGate,2022,winter,168,0.9333,30
KaraGate,2022,shoulder,6,0.0,16
KaraGate,2022,shoulder,12,0.0,16
KaraGate,2022,shoulder,24,0.0,16
KaraGate,2022,shoulder,48,0.2282,16
KaraGate,2022,shoulder,72,0.2282,16
KaraGate,2022,shoulder,168,0.6228,16
KaraGate,2022,melt,6,0.0,21
KaraGate,2022,melt,12,0.0,21
KaraGate,2022,melt,24,0.0,21
KaraGate,2022,melt,48,0.1141,21
KaraGate,2022,melt,72,0.1141,21
KaraGate,2022,melt,168,0.4423,21
KaraGate,2022,freeze-up,6,0.0,25
KaraGate,2022,freeze-up,12,0.0,25
KaraGate,2022,freeze-up,24,0.0,25
KaraGate,2022,freeze-up,48,0.2378,25
KaraGate,2022,freeze-up,72,0.2378,25
KaraGate,2022,freeze-up,168,0.8586,25
KaraGate,2023,winter,6,0.0,22
KaraGate,2023,winter,12,0.0,22
KaraGate,2023,winter,24,0.0,22
KaraGate,2023,winter,48,0.1547,22
KaraGate,2023,winter,72,0.1547,22
KaraGate,2023,winter,168,0.9554,22
KaraGate,2023,shoulder,6,0.0,12
KaraGate,2023,shoulder,12,0.0,12
KaraGate,2023,shoulder,24,0.0,12
KaraGate,2023,shoulder,48,0.1304,12
KaraGate,2023,shoulder,72,0.1304,12
KaraGate,2023,shoulder,168,0.5081,12
KaraGate,2023,melt,6,0.0,23
KaraGate,2023,melt,12,0.0,23
KaraGate,2023,melt,24,0.0,23
KaraGate,2023,melt,48,0.1304,23
KaraGate,2023,melt,72,0.1304,23
KaraGate,2023,melt,168,0.4834,23
KaraGate,2023,freeze-up,6,0.0,23
KaraGate,2023,freeze-up,12,0.0,23
KaraGate,2023,freeze-up,24,0.0,23
KaraGate,2023,freeze-up,48,0.1945,23
KaraGate,2023,freeze-up,72,0.1945,23
KaraGate,2023,freeze-up,168,0.8258,23
KaraGate,2024,winter,6,0.0,21
KaraGate,2024,winter,12,0.0,21
KaraGate,2024,winter,24,0.0,21
KaraGate,2024,winter,48,0.153,21
KaraGate,2024,winter,72,0.153,21
KaraGate,2024,winter,168,0.8131,21
KaraGate,2024,shoulder,6,0.0,15
KaraGate,2024,shoulder,12,0.0,15
KaraGate,2024,shoulder,24,0.0,15
KaraGate,2024,shoulder,48,0.2282,15
KaraGate,2024,shoulder,72,0.2282,15
KaraGate,2024,shoulder,168,0.6228,15
KaraGate,2024,melt,6,0.0,26
KaraGate,2024,melt,12,0.0,26
KaraGate,2024,melt,24,0.0,26
KaraGate,2024,melt,48,0.1793,26
KaraGate,2024,melt,72,0.1793,26
KaraGate,2024,melt,168,0.4749,26
KaraGate,2024,freeze-up,6,0.0,30
KaraGate,2024,freeze-up,12,0.0,30
KaraGate,2024,freeze-up,24,0.0,30
KaraGate,2024,freeze-up,48,0.3026,30
KaraGate,2024,freeze-up,72,0.3026,30
KaraGate,2024,freeze-up,168,0.9675,30
KaraGate,2025,winter,6,0.0,29
KaraGate,2025,winter,12,0.0,29
KaraGate,2025,winter,24,0.0,29
KaraGate,2025,winter,48,0.3093,29
KaraGate,2025,winter,72,0.3093,29
KaraGate,2025,winter,168,0.9554,29
KaraGate,2025,shoulder,6,0.0,15
KaraGate,2025,shoulder,12,0.0,15
KaraGate,2025,shoulder,24,0.0,15
KaraGate,2025,shoulder,48,0.1956,15
KaraGate,2025,shoulder,72,0.1956,15
KaraGate,2025,shoulder,168,0.7374,15
KaraGate,2025,melt,6,0.0,42
KaraGate,2025,melt,12,0.0,42
KaraGate,2025,melt,24,0.0897,42
KaraGate,2025,melt,48,0.2853,42
KaraGate,2025,melt,72,0.3516,42
KaraGate,2025,melt,168,0.7051,42
KaraGate,2025,freeze-up,6,0.0,52
KaraGate,2025,freeze-up,12,0.0,52
KaraGate,2025,freeze-up,24,0.1946,52
KaraGate,2025,freeze-up,48,0.5837,52
KaraGate,2025,freeze-up,72,0.7595,52
KaraGate,2025,freeze-up,168,0.9891,52
KaraGate,2026,winter,6,0.0,50
KaraGate,2026,winter,12,0.0,50
KaraGate,2026,winter,24,0.21,50
KaraGate,2026,winter,48,0.5635,50
KaraGate,2026,winter,72,0.6983,50
KaraGate,2026,winter,168,0.9665,50
KaraGate,2026,shoulder,6,0.0004,35
KaraGate,2026,shoulder,12,0.0004,35
KaraGate,2026,shoulder,24,0.1309,35
KaraGate,2026,shoulder,48,0.4242,35
KaraGate,2026,shoulder,72,0.6386,35
KaraGate,2026,shoulder,168,0.9837,35
KaraGate,2026,melt,6,0.0002,38
KaraGate,2026,melt,12,0.0002,38
KaraGate,2026,melt,24,0.0823,38
KaraGate,2026,melt,48,0.2666,38
KaraGate,2026,melt,72,0.3589,38
KaraGate,2026,melt,168,0.8658,38
LancasterSound,2016,winter,6,0.0024,49
LancasterSound,2016,winter,12,0.0024,49
LancasterSound,2016,winter,24,0.1218,49
LancasterSound,2016,winter,48,0.3405,49
LancasterSound,2016,winter,72,0.3723,49
LancasterSound,2016,winter,168,0.9668,49
LancasterSound,2016,shoulder,6,0.0,31
LancasterSound,2016,shoulder,12,0.0,31
LancasterSound,2016,shoulder,24,0.0891,31
LancasterSound,2016,shoulder,48,0.3926,31
LancasterSound,2016,shoulder,72,0.3926,31
LancasterSound,2016,shoulder,168,0.9659,31
LancasterSound,2016,melt,6,0.0012,55
LancasterSound,2016,melt,12,0.0045,55
LancasterSound,2016,melt,24,0.092,55
LancasterSound,2016,melt,48,0.2932,55
LancasterSound,2016,melt,72,0.3522,55
LancasterSound,2016,melt,168,0.8608,55
LancasterSound,2016,freeze-up,6,0.0022,54
LancasterSound,2016,freeze-up,12,0.0198,54
LancasterSound,2016,freeze-up,24,0.1367,54
LancasterSound,2016,freeze-up,48,0.3292,54
LancasterSound,2016,freeze-up,72,0.6576,54
LancasterSound,2016,freeze-up,168,0.9837,54
LancasterSound,2017,winter,6,0.0045,76
LancasterSound,2017,winter,12,0.0698,76
LancasterSound,2017,winter,24,0.3323,76
LancasterSound,2017,winter,48,0.5386,76
LancasterSound,2017,winter,72,0.6936,76
LancasterSound,2017,winter,168,0.989,76
LancasterSound,2017,shoulder,6,0.0084,77
LancasterSound,2017,shoulder,12,0.0222,77
LancasterSound,2017,shoulder,24,0.9179,77
LancasterSound,2017,shoulder,48,0.9842,77
LancasterSound,2017,shoulder,72,0.9842,77
LancasterSound,2017,shoulder,168,0.9842,77
LancasterSound,2017,melt,6,0.0056,130
LancasterSound,2017,melt,12,0.0056,130
LancasterSound,2017,melt,24,0.7877,130
LancasterSound,2017,melt,48,0.9918,130
LancasterSound,2017,melt,72,0.9918,130
LancasterSound,2017,melt,168,0.9918,130
LancasterSound,2017,freeze-up,6,0.0059,99
LancasterSound,2017,freeze-up,12,0.0059,99
LancasterSound,2017,freeze-up,24,0.7945,99
LancasterSound,2017,freeze-up,48,0.9891,99
LancasterSound,2017,freeze-up,72,0.9891,99
LancasterSound,2017,freeze-up,168,0.9891,99
LancasterSound,2018,winter,6,0.0053,98
LancasterSound,2018,winter,12,0.0429,98
LancasterSound,2018,winter,24,0.7193,98
LancasterSound,2018,winter,48,0.8895,98
LancasterSound,2018,winter,72,0.989,98
LancasterSound,2018,winter,168,0.989,98
LancasterSound,2018,shoulder,6,0.005,63
LancasterSound,2018,shoulder,12,0.005,63
LancasterSound,2018,shoulder,24,0.7874,63
LancasterSound,2018,shoulder,48,0.8852,63
LancasterSound,2018,shoulder,72,0.9342,63
LancasterSound,2018,shoulder,168,0.9836,63
LancasterSound,2018,melt,6,0.0048,126
LancasterSound,2018,melt,12,0.0048,126
LancasterSound,2018,melt,24,0.7709,126
LancasterSound,2018,melt,48,0.9507,126
LancasterSound,2018,melt,72,0.9839,126
LancasterSound,2018,melt,168,0.9839,126
LancasterSound,2018,freeze-up,6,0.0056,98
LancasterSound,2018,freeze-up,12,0.0056,98
LancasterSound,2018,freeze-up,24,0.8053,98
