region,year,season,n_acq,window_h,partial,med_gap_h,p90_gap_h,drift_pairs,n_S1A,n_S1B,n_S1C,n_S1D,O6,O12,O24,O48,O72,O168
AKcorr_5,2023,melt,10,2928.0,0,72.41,215.59,2,10,0,0,0,0.0,0.0,0.0,0.0326,0.0326,0.1889
AKcorr_5,2023,freeze-up,16,2208.0,0,72.41,215.59,2,16,0,0,0,0.0,0.0,0.0,0.0328,0.0328,0.2296
AKcorr_5,2024,winter,17,2184.0,0,72.41,215.59,6,17,0,0,0,0.0,0.0,0.0,0.1206,0.1206,0.4838
AKcorr_5,2024,shoulder,3,1464.0,0,288.0,288.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AKcorr_5,2024,melt,10,2928.0,0,72.41,215.59,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1236
AKcorr_5,2024,freeze-up,14,2208.0,0,215.59,215.59,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1968
AKcorr_5,2025,winter,11,2160.0,0,215.59,316.8,1,9,0,2,0,0.0,0.0,0.0,0.0221,0.0221,0.1275
AKcorr_5,2025,shoulder,11,1464.0,0,101.52,189.33,3,4,0,7,0,0.0,0.0,0.0,0.0835,0.0835,0.4683
AKcorr_5,2025,melt,19,2928.0,0,84.33,320.89,7,7,0,12,0,0.0,0.0,0.0326,0.0707,0.0707,0.4016
AKcorr_5,2025,freeze-up,43,2208.0,0,37.22,72.41,27,24,0,19,0,0.0,0.0381,0.1245,0.2593,0.3566,0.9783
AKcorr_5,2026,winter,38,2160.0,0,37.22,144.01,24,21,0,17,0,0.0,0.0389,0.1052,0.2421,0.3084,0.9382
AKcorr_5,2026,shoulder,31,1464.0,0,24.0,120.01,29,13,0,11,7,0.0,0.0215,0.0975,0.3126,0.3615,0.9836
AKcorr_5,2026,melt,29,2327.8,1,54.81,167.86,14,2,0,7,20,0.0,0.0271,0.0385,0.1344,0.1344,0.7332
AKcorr_6,2016,winter,12,2184.0,0,192.55,288.0,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1748
AKcorr_6,2016,shoulder,6,1464.0,0,192.55,345.27,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0652
AKcorr_6,2016,melt,6,2928.0,0,493.88,625.27,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0492
AKcorr_6,2016,freeze-up,31,2208.0,0,47.73,120.14,24,0,31,0,0,0.0,0.0,0.0363,0.2257,0.2257,0.7982
AKcorr_6,2017,winter,51,2160.0,0,23.88,110.67,71,13,38,0,0,0.0,0.0292,0.2015,0.3861,0.4148,0.9841
AKcorr_6,2017,shoulder,28,1464.0,0,47.73,120.14,24,18,10,0,0,0.0,0.0359,0.1663,0.2967,0.4725,0.9413
AKcorr_6,2017,melt,22,2928.0,0,120.14,277.48,0,14,8,0,0,0.0,0.0287,0.0287,0.0287,0.0287,0.3541
AKcorr_6,2017,freeze-up,14,2208.0,0,72.4,285.9,2,10,4,0,0,0.0,0.0191,0.0191,0.0191,0.0751,0.1079
AKcorr_6,2018,winter,21,2160.0,0,67.14,215.6,5,16,5,0,0,0.0,0.0243,0.0243,0.0243,0.1676,0.2682
AKcorr_6,2018,shoulder,8,1464.0,0,277.49,288.0,0,5,3,0,0,0.0,0.0215,0.0215,0.0215,0.0215,0.0215
AKcorr_6,2018,melt,11,2928.0,0,288.0,288.0,0,10,1,0,0,0.0,0.0036,0.0036,0.0036,0.0036,0.0283
AKcorr_6,2018,freeze-up,15,2208.0,0,144.0,288.0,3,11,4,0,0,0.0,0.0143,0.0143,0.0143,0.0984,0.1312
AKcorr_6,2019,winter,16,2160.0,0,72.41,252.72,3,12,4,0,0,0.0,0.0195,0.0195,0.0195,0.1054,0.1725
AKcorr_6,2019,shoulder,9,1464.0,0,61.89,215.59,3,6,3,0,0,0.0,0.0216,0.0216,0.0216,0.1484,0.1484
AKcorr_6,2019,melt,23,2928.0,0,47.73,144.0,18,14,9,0,0,0.0,0.018,0.0506,0.1321,0.2166,0.4133
AKcorr_6,2019,freeze-up,35,2208.0,0,47.73,144.0,26,21,14,0,0,0.0,0.0334,0.109,0.2387,0.4349,0.837
AKcorr_6,2020,winter,39,2184.0,0,47.73,144.0,30,24,15,0,0,0.0,0.0337,0.1211,0.2959,0.4943,0.989
AKcorr_6,2020,shoulder,10,1464.0,0,72.41,256.21,3,6,4,0,0,0.0,0.0072,0.0398,0.0398,0.0821,0.181
AKcorr_6,2020,melt,24,2928.0,0,61.89,288.0,9,10,14,0,0,0.0,0.0144,0.0551,0.0551,0.1397,0.1644
AKcorr_6,2020,freeze-up,26,2208.0,0,61.89,191.74,9,14,12,0,0,0.0,0.0286,0.0718,0.0718,0.2119,0.3272
AKcorr_6,2021,winter,28,2160.0,0,61.89,191.74,13,14,14,0,0,0.0,0.0292,0.1065,0.1065,0.2784,0.312
AKcorr_6,2021,shoulder,14,1464.0,0,61.89,200.15,6,6,8,0,0,0.0,0.0215,0.0704,0.0704,0.1973,0.1973
AKcorr_6,2021,melt,22,2928.0,0,72.4,288.0,7,9,13,0,0,0.0,0.0108,0.0434,0.0434,0.1068,0.1608
AKcorr_6,2021,freeze-up,26,2208.0,0,61.89,191.74,13,13,13,0,0,0.0,0.019,0.0947,0.0947,0.2629,0.2957
AKcorr_6,2022,winter,12,2160.0,0,215.6,288.0,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1341
AKcorr_6,2022,shoulder,3,1464.0,0,288.0,288.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AKcorr_6,2022,melt,9,2928.0,0,144.0,215.6,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0989
AKcorr_6,2022,freeze-up,14,2208.0,0,215.6,215.6,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1967
AKcorr_6,2023,winter,15,2160.0,0,144.0,215.6,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2346
AKcorr_6,2023,shoulder,6,1464.0,0,72.4,215.6,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1484
AKcorr_6,2023,melt,10,2928.0,0,72.4,215.6,2,10,0,0,0,0.0,0.0,0.0,0.0326,0.0326,0.1888
AKcorr_6,2023,freeze-up,15,2208.0,0,144.0,215.6,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2295
AKcorr_6,2024,winter,16,2184.0,0,72.4,215.6,4,16,0,0,0,0.0,0.0,0.0,0.0874,0.0874,0.4838
AKcorr_6,2024,shoulder,3,1464.0,0,288.0,288.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AKcorr_6,2024,melt,10,2928.0,0,72.4,215.6,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1236
AKcorr_6,2024,freeze-up,14,2208.0,0,215.6,215.6,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1967
AKcorr_6,2025,winter,10,2160.0,0,215.6,345.6,0,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1275
AKcorr_6,2025,shoulder,15,1464.0,0,54.81,172.07,7,4,0,11,0,0.0,0.0215,0.0215,0.1376,0.1799,0.5335
AKcorr_6,2025,melt,31,2928.0,0,47.73,245.05,20,8,0,23,0,0.0,0.0144,0.0469,0.1584,0.243,0.4834
AKcorr_6,2025,freeze-up,48,2208.0,0,23.85,144.01,48,24,0,24,0,0.0,0.0762,0.1626,0.2975,0.5217,0.9783
AKcorr_6,2026,winter,40,2160.0,0,37.22,144.01,32,20,0,20,0,0.0,0.0584,0.1247,0.2502,0.3648,0.9382
AKcorr_6,2026,shoulder,28,1464.0,0,34.51,129.62,26,12,0,8,8,0.0,0.0215,0.0975,0.2851,0.3697,0.9836
AKcorr_6,2026,melt,28,2327.8,1,72.4,167.86,15,5,0,1,22,0.0,0.0,0.0216,0.2126,0.2126,0.7909
BaffinBay,2016,winter,88,2184.0,0,24.68,47.73,180,88,0,0,0,0.0,0.0801,0.2066,0.9066,0.9336,0.9668
BaffinBay,2016,shoulder,73,1464.0,0,13.33,34.4,181,73,0,0,0,0.0,0.1062,0.3065,0.9408,0.9408,0.9903
BaffinBay,2016,melt,123,2928.0,0,24.67,37.92,288,119,4,0,0,0.0003,0.0736,0.2528,0.8533,0.8937,0.992
BaffinBay,2016,freeze-up,151,2208.0,0,13.32,24.68,606,85,66,0,0,0.0078,0.2203,0.7092,0.9675,0.9895,0.9895
BaffinBay,2017,winter,109,2160.0,0,13.33,38.01,324,47,62,0,0,0.0038,0.1415,0.5411,0.8777,0.9333,0.973
BaffinBay,2017,shoulder,54,1464.0,0,23.87,47.73,111,21,33,0,0,0.0023,0.0023,0.5716,0.7548,0.9836,0.9836
BaffinBay,2017,melt,95,2928.0,0,23.87,48.31,176,41,54,0,0,0.0,0.0,0.4727,0.8178,0.9836,0.9836
BaffinBay,2017,freeze-up,79,2208.0,0,23.87,47.73,168,31,48,0,0,0.0,0.0323,0.4491,0.8351,0.9891,0.9891
BaffinBay,2018,winter,84,2160.0,0,23.86,48.39,190,33,51,0,0,0.0,0.0559,0.56,0.7464,0.9779,0.9779
BaffinBay,2018,shoulder,46,1464.0,0,23.87,48.22,82,15,31,0,0,0.0,0.0066,0.4075,0.7852,0.951,0.951
BaffinBay,2018,melt,87,2928.0,0,23.88,48.56,158,32,55,0,0,0.0,0.0213,0.2974,0.7106,0.8023,0.9752
BaffinBay,2018,freeze-up,96,2208.0,0,23.85,42.4,238,37,59,0,0,0.0,0.0734,0.5808,0.9015,0.9455,0.9891
BaffinBay,2019,winter,108,2160.0,0,23.85,34.4,312,41,67,0,0,0.0004,0.1046,0.7099,0.989,0.989,0.989
BaffinBay,2019,shoulder,58,1464.0,0,23.85,47.73,134,22,36,0,0,0.0,0.0774,0.4334,0.8062,0.8858,0.951
BaffinBay,2019,melt,112,2928.0,0,14.16,47.73,245,47,65,0,0,0.0,0.0885,0.3123,0.8958,0.9592,0.9918
BaffinBay,2019,freeze-up,97,2208.0,0,14.16,47.73,240,37,60,0,0,0.0,0.1023,0.4339,0.9611,0.9891,0.9891
BaffinBay,2020,winter,97,2184.0,0,14.15,47.73,245,37,60,0,0,0.0,0.1131,0.4678,0.8794,0.9672,0.9672
BaffinBay,2020,shoulder,55,1464.0,0,14.16,47.73,120,22,33,0,0,0.0,0.0918,0.3072,0.7687,0.8532,0.9836
BaffinBay,2020,melt,115,2928.0,0,23.85,47.73,274,52,63,0,0,0.0,0.0852,0.3966,0.8496,0.913,0.9872
BaffinBay,2020,freeze-up,121,2208.0,0,14.13,34.39,381,54,67,0,0,0.0,0.1641,0.7392,0.9895,0.9895,0.9895
BaffinBay,2021,winter,113,2160.0,0,14.16,33.42,341,54,59,0,0,0.0,0.1302,0.741,0.9935,0.9935,0.9935
BaffinBay,2021,shoulder,69,1464.0,0,19.0,34.4,187,34,35,0,0,0.0,0.0996,0.6128,0.9438,0.9836,0.9836
BaffinBay,2021,melt,131,2928.0,0,23.85,38.01,340,62,69,0,0,0.0,0.0988,0.5656,0.9576,0.9954,0.9954
BaffinBay,2021,freeze-up,113,2208.0,0,14.16,34.39,351,54,59,0,0,0.0,0.1215,0.6886,0.9563,0.9563,0.9891
BaffinBay,2022,winter,57,2160.0,0,34.4,47.73,66,57,0,0,0,0.0,0.0,0.0617,0.8037,0.8037,0.9714
BaffinBay,2022,shoulder,31,1464.0,0,42.87,73.74,27,31,0,0,0,0.0,0.0,0.0364,0.5631,0.5631,0.9836
BaffinBay,2022,melt,59,2928.0,0,47.73,72.41,50,59,0,0,0,0.0,0.0,0.0364,0.5357,0.5357,0.9719
BaffinBay,2022,freeze-up,50,2208.0,0,47.73,72.41,44,50,0,0,0,0.0,0.0,0.0302,0.6879,0.6879,0.9891
BaffinBay,2023,winter,46,2160.0,0,38.01,104.93,43,46,0,0,0,0.0,0.0,0.0432,0.5944,0.5944,0.9775
BaffinBay,2023,shoulder,30,1464.0,0,38.01,81.95,28,30,0,0,0,0.0,0.0,0.0364,0.5891,0.5891,0.9342
BaffinBay,2023,melt,66,2928.0,0,47.73,72.41,60,66,0,0,0,0.0,0.0,0.0364,0.6588,0.6588,0.9836
BaffinBay,2023,freeze-up,49,2208.0,0,47.73,72.41,44,49,0,0,0,0.0,0.0,0.0241,0.6991,0.6991,0.9675
BaffinBay,2024,winter,54,2184.0,0,38.01,47.74,58,54,0,0,0,0.0,0.0,0.0366,0.8281,0.8281,0.9607
BaffinBay,2024,shoulder,34,1464.0,0,38.02,47.73,35,34,0,0,0,0.0,0.0,0.0182,0.8261,0.8261,0.9342
BaffinBay,2024,melt,70,2928.0,0,38.0,52.66,75,70,0,0,0,0.0,0.0,0.0364,0.77,0.77,0.9836
BaffinBay,2024,freeze-up,61,2208.0,0,34.41,47.73,75,61,0,0,0,0.0,0.0,0.0483,0.9502,0.9502,0.9891
BaffinBay,2025,winter,58,2160.0,0,34.41,47.73,70,56,0,2,0,0.0,0.0,0.0653,0.8761,0.8761,0.989
BaffinBay,2025,shoulder,64,1464.0,0,14.16,47.73,147,38,0,26,0,0.0,0.1367,0.4965,0.8314,0.8737,0.9908
BaffinBay,2025,melt,159,2928.0,0,13.33,38.01,519,76,0,83,0,0.0,0.217,0.6905,0.8402,0.9625,0.9918
BaffinBay,2025,freeze-up,145,2208.0,0,13.33,23.88,559,67,0,78,0,0.0,0.2628,0.9178,0.9938,0.9938,0.9938
BaffinBay,2026,winter,128,2160.0,0,13.33,23.89,448,60,0,68,0,0.0,0.23,0.7669,0.9223,0.9779,0.9779
BaffinBay,2026,shoulder,130,1464.0,0,10.55,23.86,685,43,0,53,34,0.0038,0.3198,0.8895,0.9908,0.9908,0.9908
BaffinBay,2026,melt,167,2327.8,1,13.32,23.87,689,17,0,73,77,0.0008,0.2587,0.8337,0.9944,0.9944,0.9944
Barents_Svalbard,2016,winter,98,2184.0,0,14.93,37.98,230,98,0,0,0,0.0,0.1608,0.3276,0.9518,0.9781,0.9781
Barents_Svalbard,2016,shoulder,60,1464.0,0,14.93,37.98,120,60,0,0,0,0.0,0.1399,0.2474,0.9184,0.9577,0.9577
Barents_Svalbard,2016,melt,118,2928.0,0,14.93,37.98,262,113,5,0,0,0.0006,0.1432,0.2607,0.8198,0.8608,0.8934
Barents_Svalbard,2016,freeze-up,130,2208.0,0,14.09,37.97,409,98,32,0,0,0.009,0.172,0.4872,0.9935,0.9935,0.9935
Barents_Svalbard,2017,winter,104,2160.0,0,14.93,45.94,285,79,25,0,0,0.0054,0.1186,0.4132,0.798,0.9493,0.989
Barents_Svalbard,2017,shoulder,47,1464.0,0,24.68,47.73,78,38,9,0,0,0.0,0.0,0.3075,0.9505,0.9836,0.9836
Barents_Svalbard,2017,melt,88,2928.0,0,23.88,48.53,159,60,28,0,0,0.0,0.0,0.375,0.7853,0.9589,0.9836
Barents_Svalbard,2017,freeze-up,70,2208.0,0,23.88,47.89,132,47,23,0,0,0.0,0.0,0.4216,0.8352,0.9891,0.9891
Barents_Svalbard,2018,winter,65,2160.0,0,23.88,48.53,119,42,23,0,0,0.0,0.0,0.4089,0.7426,0.8998,0.9779
Barents_Svalbard,2018,shoulder,49,1464.0,0,23.88,48.53,94,26,23,0,0,0.0011,0.0011,0.5554,0.6869,0.8352,0.9836
Barents_Svalbard,2018,melt,133,2928.0,0,23.05,47.73,399,85,48,0,0,0.0086,0.0409,0.5239,0.7613,0.8434,0.9918
Barents_Svalbard,2018,freeze-up,163,2208.0,0,13.69,23.88,685,96,67,0,0,0.0218,0.0852,0.907,0.9939,0.9939,0.9939
Barents_Svalbard,2019,winter,101,2160.0,0,23.86,24.67,271,46,55,0,0,0.0057,0.0102,0.8096,0.9558,0.989,0.989
Barents_Svalbard,2019,shoulder,65,1464.0,0,23.86,24.67,166,29,36,0,0,0.0039,0.0039,0.7847,0.9836,0.9836,0.9836
Barents_Svalbard,2019,melt,135,2928.0,0,23.85,23.88,359,66,69,0,0,0.007,0.007,0.7962,0.9676,0.992,0.992
Barents_Svalbard,2019,freeze-up,112,2208.0,0,23.85,23.88,331,54,58,0,0,0.0078,0.0078,0.9563,0.9891,0.9891,0.9891
Barents_Svalbard,2020,winter,110,2184.0,0,23.85,23.88,320,51,59,0,0,0.0075,0.0075,0.9333,0.989,0.989,0.989
Barents_Svalbard,2020,shoulder,72,1464.0,0,23.85,23.88,199,35,37,0,0,0.0073,0.0073,0.9021,0.9842,0.9842,0.9842
Barents_Svalbard,2020,melt,141,2928.0,0,23.85,23.88,394,71,70,0,0,0.007,0.007,0.894,0.9918,0.9918,0.9918
Barents_Svalbard,2020,freeze-up,112,2208.0,0,23.85,23.88,330,51,61,0,0,0.0082,0.0082,0.9458,0.9891,0.9891,0.9891
Barents_Svalbard,2021,winter,108,2160.0,0,23.85,23.88,311,50,58,0,0,0.0076,0.0076,0.9219,0.989,0.989,0.989
Barents_Svalbard,2021,shoulder,70,1464.0,0,23.85,23.88,192,33,37,0,0,0.0067,0.0067,0.869,0.9836,0.9836,0.9836
Barents_Svalbard,2021,melt,139,2928.0,0,23.85,23.88,379,71,68,0,0,0.007,0.007,0.8532,0.992,0.992,0.992
Barents_Svalbard,2021,freeze-up,103,2208.0,0,23.85,23.88,288,50,53,0,0,0.0067,0.0067,0.8367,0.935,0.935,0.9783
Barents_Svalbard,2022,winter,50,2160.0,0,47.73,47.73,46,50,0,0,0,0.0,0.0,0.0,0.8777,0.8777,0.989
Barents_Svalbard,2022,shoulder,29,1464.0,0,47.73,72.41,24,29,0,0,0,0.0,0.0,0.0,0.6722,0.6722,0.9016
Barents_Svalbard,2022,melt,53,2928.0,0,47.73,95.45,38,53,0,0,0,0.0,0.0,0.0,0.525,0.525,0.9263
Barents_Svalbard,2022,freeze-up,53,2208.0,0,47.73,47.73,52,53,0,0,0,0.0,0.0,0.0,0.9675,0.9675,0.9675
Barents_Svalbard,2023,winter,51,2160.0,0,47.73,47.73,48,51,0,0,0,0.0,0.0,0.0,0.9112,0.9112,0.989
Barents_Svalbard,2023,shoulder,31,1464.0,0,47.73,72.41,26,31,0,0,0,0.0,0.0,0.0,0.7217,0.7217,0.951
Barents_Svalbard,2023,melt,58,2928.0,0,47.73,72.41,45,58,0,0,0,0.0,0.0,0.0,0.6312,0.6312,0.9673
Barents_Svalbard,2023,freeze-up,54,2208.0,0,47.72,47.73,53,54,0,0,0,0.0,0.0,0.0,0.9786,0.9786,0.9786
Barents_Svalbard,2024,winter,53,2184.0,0,47.73,47.73,52,53,0,0,0,0.0,0.0,0.0,0.9781,0.9781,0.9781
Barents_Svalbard,2024,shoulder,32,1464.0,0,47.73,72.41,27,32,0,0,0,0.0,0.0,0.0,0.7543,0.7543,0.9836
Barents_Svalbard,2024,melt,57,2928.0,0,47.73,83.93,42,57,0,0,0,0.0,0.0,0.0,0.5902,0.5902,0.9836
Barents_Svalbard,2024,freeze-up,54,2208.0,0,47.73,47.73,53,54,0,0,0,0.0,0.0,0.0,0.9891,0.9891,0.9891
Barents_Svalbard,2025,winter,53,2160.0,0,47.73,47.73,55,52,0,1,0,0.0,0.0,0.0221,0.9669,0.9669,0.9669
Barents_Svalbard,2025,shoulder,36,1464.0,0,47.72,62.54,42,32,0,4,0,0.0,0.0,0.1304,0.7543,0.7543,0.9836
Barents_Svalbard,2025,melt,70,2928.0,0,24.68,77.02,84,57,0,13,0,0.0,0.0,0.1875,0.6152,0.6649,0.9673
Barents_Svalbard,2025,freeze-up,62,2208.0,0,24.68,47.73,92,50,0,12,0,0.0,0.0,0.2594,0.8586,0.8586,0.9675
Barents_Svalbard,2026,winter,54,2160.0,0,47.73,47.73,62,50,0,4,0,0.0,0.0,0.0884,0.8998,0.8998,0.9775
Barents_Svalbard,2026,shoulder,38,1464.0,0,47.73,48.06,44,32,0,3,3,0.0003,0.0003,0.0817,0.7706,0.8038,0.9836
Barents_Svalbard,2026,melt,36,2327.8,1,71.59,144.0,29,15,0,7,14,0.0002,0.0002,0.0207,0.2171,0.4016,0.9485
BeringChukchi,2016,winter,6,2184.0,0,288.0,460.8,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BeringChukchi,2016,shoulder,3,1464.0,0,432.0,547.2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BeringChukchi,2016,melt,3,2928.0,0,360.0,532.8,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0492
BeringChukchi,2016,freeze-up,17,2208.0,0,47.73,317.52,13,0,17,0,0,0.0,0.0,0.0182,0.1358,0.1358,0.3318
BeringChukchi,2017,winter,33,2160.0,0,47.73,118.8,32,6,27,0,0,0.0,0.0049,0.0765,0.1856,0.293,0.7294
BeringChukchi,2017,shoulder,21,1464.0,0,47.73,120.14,14,16,5,0,0,0.0,0.0,0.0978,0.2608,0.2608,0.9342
BeringChukchi,2017,melt,21,2928.0,0,144.0,167.86,0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9836
BeringChukchi,2017,freeze-up,15,2208.0,0,144.0,167.86,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9131
BeringChukchi,2018,winter,15,2160.0,0,144.0,167.86,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9333
BeringChukchi,2018,shoulder,11,1464.0,0,120.14,167.86,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9342
BeringChukchi,2018,melt,28,2928.0,0,72.4,167.86,8,28,0,0,0,0.0,0.0,0.0,0.1304,0.1304,0.91
BeringChukchi,2018,freeze-up,26,2208.0,0,72.4,148.77,6,26,0,0,0,0.0,0.0,0.0,0.1297,0.1297,0.9675
BeringChukchi,2019,winter,30,2160.0,0,72.4,95.46,7,30,0,0,0,0.0,0.0,0.0,0.1547,0.1547,0.9775
BeringChukchi,2019,shoulder,17,1464.0,0,72.4,167.86,5,17,0,0,0,0.0,0.0,0.0,0.163,0.163,0.9342
BeringChukchi,2019,melt,37,2928.0,0,72.4,167.86,12,36,1,0,0,0.0,0.0,0.0163,0.163,0.163,0.9836
BeringChukchi,2019,freeze-up,29,2208.0,0,72.4,95.46,7,29,0,0,0,0.0,0.0,0.0,0.1513,0.1513,0.9458
BeringChukchi,2020,winter,29,2184.0,0,72.4,95.46,8,29,0,0,0,0.0,0.0,0.0,0.1748,0.1748,0.9781
BeringChukchi,2020,shoulder,15,1464.0,0,95.46,153.55,2,15,0,0,0,0.0,0.0,0.0,0.0652,0.0652,0.9342
BeringChukchi,2020,melt,26,2928.0,0,95.46,167.86,4,26,0,0,0,0.0,0.0,0.0,0.0652,0.0652,0.8526
BeringChukchi,2020,freeze-up,27,2208.0,0,72.4,120.14,5,27,0,0,0,0.0,0.0,0.0,0.1081,0.1081,0.9675
BeringChukchi,2021,winter,29,2160.0,0,72.4,95.46,7,29,0,0,0,0.0,0.0,0.0,0.1547,0.1547,0.9333
BeringChukchi,2021,shoulder,17,1464.0,0,72.41,144.0,3,17,0,0,0,0.0,0.0,0.0,0.0978,0.0978,0.9836
BeringChukchi,2021,melt,28,2928.0,0,95.46,167.86,3,28,0,0,0,0.0,0.0,0.0,0.0489,0.0489,0.9426
BeringChukchi,2021,freeze-up,31,2208.0,0,72.4,95.46,8,31,0,0,0,0.0,0.0,0.0,0.1729,0.1729,0.9675
BeringChukchi,2022,winter,28,2160.0,0,72.4,95.46,6,28,0,0,0,0.0,0.0,0.0,0.1326,0.1326,0.9333
BeringChukchi,2022,shoulder,13,1464.0,0,120.14,163.09,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9342
BeringChukchi,2022,melt,24,2928.0,0,120.14,167.86,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9263
BeringChukchi,2022,freeze-up,22,2208.0,0,95.46,120.14,1,22,0,0,0,0.0,0.0,0.0,0.0216,0.0216,0.9131
BeringChukchi,2023,winter,23,2160.0,0,95.46,120.14,0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9669
BeringChukchi,2023,shoulder,13,1464.0,0,107.8,120.14,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.869
BeringChukchi,2023,melt,26,2928.0,0,120.14,167.86,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9836
BeringChukchi,2023,freeze-up,21,2208.0,0,95.46,120.14,0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9131
BeringChukchi,2024,winter,25,2184.0,0,72.4,95.46,8,25,0,0,0,0.0,0.0,0.0,0.1643,0.1643,0.7581
BeringChukchi,2024,shoulder,15,1464.0,0,72.41,167.86,3,15,0,0,0,0.0,0.0,0.0,0.0978,0.0978,0.9016
BeringChukchi,2024,melt,27,2928.0,0,95.46,167.86,5,27,0,0,0,0.0,0.0,0.0,0.0815,0.0815,0.8032
BeringChukchi,2024,freeze-up,29,2208.0,0,72.4,95.46,6,29,0,0,0,0.0,0.0,0.0,0.1297,0.1297,0.9563
BeringChukchi,2025,winter,29,2160.0,0,72.4,95.46,8,29,0,0,0,0.0,0.0,0.0,0.1768,0.1768,0.989
BeringChukchi,2025,shoulder,20,1464.0,0,72.4,120.14,3,16,0,4,0,0.0,0.0215,0.0215,0.1193,0.1193,0.927
BeringChukchi,2025,melt,36,2928.0,0,82.88,120.14,3,27,0,9,0,0.0,0.0107,0.0107,0.0596,0.0596,0.9546
BeringChukchi,2025,freeze-up,37,2208.0,0,72.4,84.99,8,31,0,6,0,0.0,0.0285,0.0285,0.2014,0.2014,0.9675
BeringChukchi,2026,winter,35,2160.0,0,72.4,84.98,6,27,0,8,0,0.0,0.0388,0.0388,0.1714,0.1714,0.849
BeringChukchi,2026,shoulder,28,1464.0,0,47.6,99.04,24,12,0,5,11,0.0001,0.0216,0.0581,0.2864,0.2864,0.9016
BeringChukchi,2026,melt,28,2327.8,1,84.96,120.14,1,0,0,7,21,0.0,0.027,0.027,0.0373,0.0373,0.81
GreenlandSea_Fram,2016,winter,142,2184.0,0,14.91,23.05,513,142,0,0,0,0.0023,0.2274,0.7943,0.9931,0.9931,0.9931
GreenlandSea_Fram,2016,shoulder,89,1464.0,0,14.92,23.05,289,89,0,0,0,0.0,0.1979,0.8017,0.9836,0.9836,0.9836
GreenlandSea_Fram,2016,melt,172,2928.0,0,14.91,23.05,610,165,7,0,0,0.0011,0.1949,0.7661,0.8967,0.8967,0.8967
GreenlandSea_Fram,2016,freeze-up,182,2208.0,0,14.09,23.04,870,137,45,0,0,0.0097,0.2779,0.9478,0.9891,0.9891,0.9891
GreenlandSea_Fram,2017,winter,162,2160.0,0,14.09,23.85,729,115,47,0,0,0.0103,0.2193,0.8925,0.9489,0.9489,0.989
GreenlandSea_Fram,2017,shoulder,99,1464.0,0,23.04,23.88,382,51,48,0,0,0.0213,0.0213,0.9842,0.9842,0.9842,0.9842
GreenlandSea_Fram,2017,melt,200,2928.0,0,23.04,23.88,790,100,100,0,0,0.0218,0.0218,0.9836,0.992,0.992,0.992
GreenlandSea_Fram,2017,freeze-up,152,2208.0,0,23.04,23.87,608,75,77,0,0,0.0223,0.0223,0.9894,0.9894,0.9894,0.9894
GreenlandSea_Fram,2018,winter,147,2160.0,0,23.04,23.87,583,75,72,0,0,0.022,0.022,0.9669,0.989,0.989,0.989
GreenlandSea_Fram,2018,shoulder,94,1464.0,0,23.05,23.88,350,49,45,0,0,0.019,0.019,0.9516,0.9836,0.9836,0.9836
GreenlandSea_Fram,2018,melt,217,2928.0,0,23.04,23.88,994,117,100,0,0,0.0271,0.0304,0.9415,0.992,0.992,0.992
GreenlandSea_Fram,2018,freeze-up,227,2208.0,0,0.84,23.05,1372,104,123,0,0,0.043,0.1233,0.9894,0.9894,0.9894,0.9894
GreenlandSea_Fram,2019,winter,155,2160.0,0,23.04,23.87,636,75,80,0,0,0.0227,0.0476,0.9672,0.9893,0.9893,0.9893
